0.182	0.15	0.2	0.000	3	1.00
0.2016	0.15	0.2	0.000	3	1.00
0.2112	0.15	0.35	0.000	3	1.00
0.1868	0.15	0.2	0.000	3	1.00
0.1778	0.15	0.2	0.000	3	1.00
0.182	0.15	0.2	0.000	3	1.00
0.2016	0.15	0.2	0.000	3	1.00
0.2112	0.15	0.35	0.000	3	1.00
0.128	0.15	0.2	0.000	3	1.00
0.1628	0.15	0.2	0.000	3	1.00
0.1585	0.15	0.2	0.000	3	1.00
0.162	0.15	0.2	0.000	3	1.00
0.2	0.15	0.2	0.000	3	1.00
0.158	0.15	0.2	0.000	3	1.00
0.2114	0.15	0.2	0.000	3	1.00
0.199	0.15	0.1	0.000	3	1.00
0.17	0.1	0.2	0.000	1.5	1.00
0.203	0.15	0.2	0.000	1.5	1.00
0.115	0.1	0.1	0.000	0.52	1.00
0.133	0.15	0.1	0.000	0.52	1.00
0.061	0.05	0.07	0.000	0.5	1.00
0.064	0.05	0.069	0.000	0.5	1.00
0.064	0.05	0.07	0.000	0.5	1.00
0.07	0.05	0.037	0.000	0.5	1.00
0.067	0.05	0.061	0.000	0.15	1.00
0.067	0.05	0.117	0.000	0.5	1.00
0.07	0.05	0.115	0.000	0.5	1.00
0.07	0.05	0.118	0.000	0.5	1.00
0.076	0.05	0.103	0.000	0.15	1.00
0.055	0.05	0.052	0.000	0.15	1.00
0.219	0.174	0.162	0.000	0.16	1.00
0.185	0.174	0.201	0.000	0.16	1.00
0.261	0.174	0.184	0.000	0.24	1.00
0.231	0.174	0.201	0.000	0.68	1.00
0.221	0.174	0.179	0.000	0.68	1.00
0.22	0.174	0.215	0.000	1.51	1.00
0.231	0.174	0.163	0.000	1.51	1.00
0.175	0.1524	0.1149	0.000	0.24	1.00
0.1646	0.1524	0.1173	0.000	0.24	1.00
0.1981	0.1524	0.1545	0.000	0.24	1.00
0.1748	0.15	0.115	0.000	0.24	1.00
0.1587	0.15	0.115	0.000	0.24	1.00
0.1554	0.1524	0.1137	0.000	0.24	1.00
0.1341	0.1524	0.1158	0.000	0.24	1.00
0.1676	0.1524	0.1192	0.000	0.24	1.00
0.1798	0.1524	0.1585	0.000	0.24	1.00
0.1494	0.1524	0.1515	0.000	0.24	1.00
0.2103	0.1524	0.2103	0.000	0.24	1.00
0.1829	0.1524	0.2073	0.000	0.24	1.00
0.1798	0.1524	0.2131	0.000	0.24	1.00
0.1275	0.15	0.115	0.000	0.24	1.00
0.15	0.15	0.115	0.000	0.24	1.00
0.1613	0.15	0.115	0.000	0.24	1.00
0.1326	0.13	0.05	0.000	0.5	1.00
0.13	0.13	0.05	0.000	0.5	1.00
0.143	0.13	0.05	0.000	0.5	1.00
0.1489	0.13	0.05	0.000	0.5	1.00
0.0936	0.13	0.05	0.000	0.5	1.00
0.1053	0.13	0.05	0.000	0.5	1.00
0.1144	0.13	0.05	0.000	0.5	1.00
0.1261	0.13	0.05	0.000	0.5	1.00
0.0933	0.08	0.1	0.000	0.9	1.00
0.1	0.08	0.1	0.000	0.9	1.00
0.045	0.04	0.0326	0.000	0.7	1.00
0.055	0.04	0.0547	0.000	0.7	1.00
0.066	0.04	0.0725	0.000	0.7	1.00
0.069	0.04	0.0906	0.000	0.7	1.00
0.064	0.04	0.0906	0.000	0.7	1.00
0.069	0.04	0.107	0.000	0.7	1.00
0.064	0.04	0.107	0.000	0.7	1.00
0.05	0.05	0.0326	0.000	0.7	1.00
0.053	0.05	0.0326	0.000	0.7	1.00
0.063	0.05	0.0547	0.000	0.7	1.00
0.073	0.05	0.0725	0.000	0.7	1.00
0.079	0.05	0.0725	0.000	0.7	1.00
0.085	0.05	0.0906	0.000	0.7	1.00
0.086	0.05	0.107	0.000	0.7	1.00
0.077	0.05	0.107	0.000	0.7	1.00
0.083	0.05	0.143	0.000	0.7	1.00
0.06	0.07	0.0326	0.000	0.7	1.00
0.075	0.07	0.0547	0.000	0.7	1.00
0.086	0.07	0.0547	0.000	0.7	1.00
0.092	0.07	0.0725	0.000	0.7	1.00
0.1	0.07	0.0906	0.000	0.7	1.00
0.103	0.07	0.107	0.000	0.7	1.00
0.099	0.07	0.107	0.000	0.7	1.00
0.102	0.07	0.143	0.000	0.7	1.00
0.105	0.1	0.0547	0.000	0.7	1.00
0.095	0.1	0.0547	0.000	0.7	1.00
0.11	0.1	0.0595	0.000	0.7	1.00
0.11	0.1	0.064	0.000	0.7	1.00
0.113	0.1	0.0725	0.000	0.7	1.00
0.11	0.1	0.0725	0.000	0.7	1.00
0.12	0.1	0.086	0.000	0.7	1.00
0.125	0.1	0.0906	0.000	0.7	1.00
0.12	0.1	0.0995	0.000	0.7	1.00
0.13	0.1	0.167	0.000	0.7	1.00
0.13	0.1	0.115	0.000	0.7	1.00
0.13	0.1	0.126	0.000	0.7	1.00
0.13	0.1	0.126	0.000	0.7	1.00
0.13	0.1	0.143	0.000	0.7	1.00
0.127	0.1	0.143	0.000	0.7	1.00
0.175	0.24	0.086	0.000	0.7	1.00
0.18	0.24	0.107	0.000	0.7	1.00
0.19	0.24	0.107	0.000	0.7	1.00
0.205	0.24	0.126	0.000	0.7	1.00
0.2	0.24	0.143	0.000	0.7	1.00
0.23	0.34	0.126	0.000	0.7	1.00
0.27	0.395	0.143	0.000	0.7	1.00
0.1003	0.0508	0.1016	0	0.25	1.00
0.1483	0.1016	0.1016	0	0.25	1.00
0.1605	0.1016	0.1016	0	0.25	1.00
0.1849	0.1016	0.1016	0	0.25	1.00
0.0838	0.0508	0.1016	0	0.25	1.00
0.1219	0.1016	0.1016	0	0.25	1.00
0.135	0.1016	0.1	0	0.38	1.00
0.143	0.1016	0.1	0	0.38	1.00
0.149	0.1016	0.1	0	0.38	1.00
0.152	0.1016	0.1	0	0.38	1.00
0.154	0.1016	0.1	0	0.38	1.00
0.151	0.1016	0.1	0	0.38	1.00
0.118	0.0795	0.1	0	0.38	1.00
0.127	0.0795	0.1	0	0.38	1.00
0.137	0.0795	0.1	0	0.38	1.00
0.139	0.0795	0.1	0	0.38	1.00
0.141	0.0795	0.1	0	0.38	1.00
0.089	0.0508	0.1	0	0.38	1.00
0.094	0.0508	0.1	0	0.38	1.00
0.099	0.0508	0.1	0	0.38	1.00
0.102	0.0508	0.1	0	0.38	1.00
0.125	0.1016	0.1	0	0.38	1.00
0.14	0.1016	0.1	0	0.38	1.00
0.149	0.1016	0.1	0	0.38	1.00
0.119	0.0795	0.1	0	0.38	1.00
0.127	0.0795	0.1	0	0.38	1.00
0.133	0.0795	0.1	0	0.38	1.00
0.091	0.0508	0.1	0	0.38	1.00
0.097	0.0508	0.1	0	0.8	1.00
0.126	0.1016	0.1	0	1.4	1.00
0.128	0.1016	0.1	0	1.4	1.00
0.145	0.1016	0.1	0	1.4	1.00
0.142	0.1016	0.1	0	1.4	1.00
0.113	0.0795	0.1	0	1.4	1.00
0.109	0.0795	0.1	0	1.4	1.00
0.131	0.0795	0.1	0	1.4	1.00
0.113	0.0795	0.1	0	1.4	1.00
0.155	0.1016	0.1	0	0.24	1.00
0.167	0.1016	0.1	0	0.24	1.00
0.178	0.1016	0.1	0	0.24	1.00
0.183	0.1016	0.1	0	0.24	1.00
0.186	0.1016	0.1	0	0.24	1.00
0.188	0.1016	0.1	0	0.24	1.00
0.189	0.1016	0.1	0	0.24	1.00
0.107	0.0795	0.1	0	0.24	1.00
0.119	0.0795	0.1	0	0.24	1.00
0.13	0.0795	0.1	0	0.24	1.00
0.135	0.0795	0.1	0	0.24	1.00
0.133	0.0795	0.1	0	0.24	1.00
0.133	0.0795	0.1	0	0.24	1.00
0.131	0.0795	0.1	0	0.24	1.00
0.091	0.0508	0.1	0	0.24	1.00
0.097	0.0508	0.1	0	0.24	1.00
0.1	0.0508	0.1	0	0.24	1.00
0.1016	0.0508	0.1	0	0.24	1.00
0.1168	0.0508	0.1	0	0.24	1.00
0.136	0.1016	0.1	0	0.24	1.00
0.149	0.1016	0.1	0	0.24	1.00
0.152	0.1016	0.1	0	0.24	1.00
0.153	0.1016	0.1	0	0.24	1.00
0.151	0.1016	0.1	0	0.24	1.00
0.148	0.1016	0.1	0	0.24	1.00
0.1	0.1016	0.1	0	0.38	1.00
0.11	0.1016	0.1	0	0.38	1.00
0.12	0.1016	0.1	0	0.38	1.00
0.093	0.0795	0.1	0	0.38	1.00
0.093	0.0795	0.1	0	0.38	1.00
0.086	0.0795	0.1	0	0.38	1.00
0.107	0.0795	0.1	0	0.38	1.00
0.061	0.0508	0.1	0	0.38	1.00
0.072	0.0508	0.1	0	0.38	1.00
0.081	0.0508	0.1	0	0.38	1.00
0.152	0.1016	0.1	0	0.8	1.00
0.119	0.1016	0.1	0	0.8	1.00
0.141	0.0795	0.1	0	0.8	1.00
0.11	0.0795	0.1	0	0.8	1.00
0.102	0.0508	0.1	0	0.8	1.00
0.08	0.0508	0.1	0	0.8	1.00
0.162	0.1016	0.1	0	1.4	1.00
0.15	0.0795	0.1	0	1.4	1.00
0.118	0.1016	0.1	0	0.24	1.00
0.118	0.1016	0.1	0	0.24	1.00
0.139	0.1016	0.1	0	0.24	1.00
0.083	0.0795	0.1	0	0.24	1.00
0.079	0.0795	0.1	0	0.24	1.00
0.087	0.0795	0.1	0	0.24	1.00
0.064	0.0508	0.1	0	0.24	1.00
0.068	0.0508	0.1	0	0.24	1.00
0.081	0.0508	0.1	0	0.24	1.00
0.0894	0.1016	0.1	0	0.24	1.00
0.1026	0.1016	0.1	0	0.24	1.00
0.122	0.1016	0.1	0	0.24	1.00
0.084	0.0508	0.102	0.5	0.25	1.34
0.099	0.0508	0.102	0.75	0.25	1.34
0.114	0.0508	0.102	1	0.25	1.34
0.157	0.0508	0.102	1.2	0.25	1.34
0.086	0.0508	0.102	0.5	1.5	1.25
0.087	0.0508	0.102	0.65	1.5	1.25
0.086	0.0508	0.102	0.75	1.5	1.25
0.098	0.0508	0.102	0.85	1.5	1.25
0.115	0.0508	0.102	1	1.5	1.25
0.129	0.0508	0.102	1.2	1.5	1.25
0.15	0.0508	0.102	1.5	1.5	1.25
0.097	0.0508	0.102	0.5	2.5	1.25
0.073	0.0508	0.102	0.62	2.5	1.25
0.075	0.0508	0.102	0.75	2.5	1.25
0.103	0.0508	0.102	1	2.5	1.25
0.107	0.0508	0.102	1.2	2.5	1.25
0.087	0.0508	0.247	0.82	2.5	1.25
0.113	0.0508	0.216	1.41	2.5	1.25
0.094	0.0508	0.241	0.79	2.5	1.25
0.12	0.1016	0.102	0.5	0.25	1.34
0.15	0.1016	0.102	0.75	0.25	1.34
0.159	0.1016	0.102	1	0.25	1.34
0.185	0.1016	0.102	1.2	0.25	1.34
0.132	0.1016	0.102	0.5	1.5	1.25
0.123	0.1016	0.102	0.65	1.5	1.25
0.124	0.1016	0.102	0.75	1.5	1.25
0.139	0.1016	0.102	0.85	1.5	1.25
0.154	0.1016	0.102	1	1.5	1.25
0.174	0.1016	0.102	1.2	1.5	1.25
0.16	0.1016	0.102	0.5	2.5	1.25
0.141	0.1016	0.102	0.62	2.5	1.25
0.139	0.1016	0.102	0.75	2.5	1.25
0.149	0.1016	0.102	1	2.5	1.25
0.159	0.1016	0.102	1.2	2.5	1.25
